"year","crop","area","production","yield","prop_area"
1990,"Peaches and nectarines",15.5,70,4.5161,8.83896655783846e-05
1990,"Pears",29.638,157.987,5.3306,0.00016901244570401
1990,"Peas, green",145,1900,13.1034,0.000826871065088114
1990,"Pepper (piper spp.)",171.49,55.19,0.3218,0.000977931854841108
1990,"Pigeonpea",3599.7,2746.6,0.763,0.0205275018827426
1990,"Pineapples",54.587,881,16.1394,0.000311285591930792
1990,"Plums and sloes",12.5,50,4,7.1281988369665e-05
1990,"Poppy seed",NA,NA,NA,NA
1990,"Potato",940,14770.8,15.7136,0.00536040552539881
1990,"Pumpkins, squash and gourds",306,2860,9.3464,0.0017449830752894
1990,"Rape and mustard",4967,4125.3,0.8305,0.0283246108985701
1990,"Rice",42686.608,111517.408,2.6125,0.243422903599716
1990,"Rubber, natural",289.1,297.3,1.0284,0.00164860982701361
1990,"Safflower",842.3,486.5,0.5776,0.00480326550430151
1990,"Sesame seed",2515.5,835.3,0.3321,0.0143447873395114
1990,"Sorghum",14358,11681.2,0.8136,0.081877343120932
1990,"Soybean",2564.2,2601.5,1.0145,0.0146225019661996
1990,"Spices, nes",497.6,562.9,1.1312,0.00283759339301962
1990,"Sugarcane",3439,225569.2,65.5915,0.0196111006402622
1990,"Sunflower",1633,873,0.5346,0.00931227896061304
1990,"Sweet potatoes",157.1,1251.5,7.9663,0.00089587202982995
1990,"Tea",415,688.1,1.6581,0.00236656201387288
1990,"Tobacco, unmanufactured",413.1,551.6,1.3353,0.00235572715164069
1990,"Tomatoes",290.279,4603.446,15.8587,0.00165533314415664
1990,"Vegetables, fresh nes",2260,22600,10,0.0128877834972354
1990,"Walnuts, with shell",24.6,20,0.813,0.000140282953111501
1990,"Watermelons",16,200,12.5,9.12409451131712e-05
1990,"Wheat",23501.904,49849.504,2.1211,0.134020995807439
1991,"Anise, badian, fennel, coriander",187.092,89.749,0.4797,0.00105334523167016
1991,"Apples",193.638,1175.005,6.068,0.00109019981597368
1991,"Apricots",2.1,6.2,2.9524,1.18231938645551e-05
1991,"Areca nuts",217,238.5,1.0991,0.00122173003267069
1991,"Bananas",378.6,7853.1,20.7425,0.00213155295100979
1991,"Barley",962.2,1632.4,1.6965,0.00541727482689282
1991,"Bastfibres, other",301.6,286.9,0.9513,0.00169803584264277
1991,"Beans, dry",9682,3529,0.3645,0.0545105538079155
1991,"Beans, green",143,374,2.6154,0.000805103201253038
1991,"Berries nes",0.229,0.823,3.5935,1.28929114046815e-06
1991,"Cabbages and other brassicas",178.353,2796.431,15.6792,0.00100414385491666
1991,"Carrots and turnips",20.124,287,14.2616,0.000113299977776337
1991,"Cashew nuts, with shell",531.849,294.59,0.5539,0.00299435896841417
1991,"Cassava",247.4,5416.2,21.8925,0.00139288483909092
1991,"Castor",711.8,577,0.8106,0.00400749971085253
1991,"Cauliflowers and broccoli",202.787,2998.061,14.7843,0.00114170953057692
1991,"Cherries",1.4,3.7,2.6429,7.88212924303673e-06
1991,"Chickpea",7521.3,5356.4,0.7122,0.0423456133397516
1991,"Chillies and peppers, dry",846.6,617.5,0.7294,0.00476643615511064
1991,"Chillies and peppers, green",4.783,42.23,8.8292,2.69287315496034e-05
1991,"Cocoa, beans",20,6,0.3,0.000112601846329096
1991,"Coconuts",1529,7500,4.9052,0.00860841115185941
1991,"Coffee, green",223.5,170,0.7606,0.00125832563272765
1991,"Coir",NA,374.5,NA,NA
1991,"Cotton",7661.4,5161,0.6736,0.0431343892732869
1991,"Cucumbers and gherkins",16.288,105.69,6.4888,9.17029436504159e-05
1991,"Dry peas",554.8,604.9,1.0903,0.00312357521716913
1991,"Eggplants (aubergines)",300,3124,10.4133,0.00168902769493644
1991,"Figs",2.2,5,2.2727,1.23862030962006e-05
1991,"Fruit, citrus nes",6.8,82.796,12.1758,3.82846277518927e-05
1991,"Fruit, fresh nes",410,3105,7.5732,0.00230833784974647
1991,"Fruit, stone nes",0.379,0.836,2.2032,2.13380498793637e-06
1991,"Fruit, tropical fresh nes",340,2480,7.2941,0.00191423138759464
1991,"Garlic",94.3,370.7,3.9311,0.000530917705441689
1991,"Ginger",60,183,3.05,0.000337805538987289
1991,"Grapefruit (inc. pomelos)",4.7,70,14.8936,2.64614338873376e-05
1991,"Grapes",24.822,412.53,16.6195,0.000139750151479041
1991,"Groundnut",8667.9,7094.6,0.8185,0.0488010771897986
1991,"Jute",875.4,1608.5,1.8374,0.00492858281382454
1991,"Lemons and limes",68,800,11.7647,0.000382846277518927
1991,"Lentils",1187.8,851.4,0.7168,0.00668742365348502
1991,"Lettuce and chicory",111.84,731.158,6.5375,0.000629669524672306
1991,"Linseed",1099.1,332,0.3021,0.00618803446501548
1991,"Maize",5859.4,8064.4,1.3763,0.0329889629190353
1991,"Mangoes, mangosteens, guavas",1077.621,8752.134,8.1217,0.00606710571215035
1991,"Melons, other (inc.cantaloupes)",29,633,21.8276,0.000163272677177189
1991,"Millet",14246,8128.9,0.5706,0.0802062951402152
1991,"Mushrooms and truffles",NA,4,NA,NA
1991,"Nutmeg, mace and cardamoms",117.72,9.52,0.0809,0.00066277446749306
1991,"Okra",370,2327,6.2892,0.00208313415708828
1991,"Onions",323.3,3584.7,11.0878,0.00182020884590984
1991,"Oranges",130,1890,14.5385,0.000731912001139125
1991,"Other oilseeds",640.4,179.5,0.2803,0.00360551111945766
1991,"Other pulses",2123.1,1506.5,0.7096,0.0119532489970652
1991,"Papayas",45.2,805.3,17.8164,0.000254480172703757
1991,"Peaches and nectarines",16,75,4.6875,9.0081477063277e-05
1991,"Pears",19,115,6.0526,0.000106971754012641
1991,"Peas, green",147,2106,14.3265,0.000827623570518857
1991,"Pepper (piper spp.)",173.43,47.95,0.2765,0.000976426910442758
1991,"Pigeonpea",3593,2416.8,0.6726,0.0202289216930221
1991,"Pineapples",63.647,768,12.0666,0.000358338485665399
1991,"Plums and sloes",13,52,4,7.31912001139125e-05
1991,"Poppy seed",NA,NA,NA,NA
1991,"Potato",935.5,15205.6,16.254,0.00526695136204347
1991,"Pumpkins, squash and gourds",308,2933,9.5227,0.00173406843346808
1991,"Rape and mustard",5782.1,5229.3,0.9044,0.0325537567829734
1991,"Rice",42648.704,112042,2.6271,0.240116140697156
1991,"Rubber, natural",306.4,329.6,1.0757,0.00172506028576175
1991,"Safflower",823.2,320.1,0.3888,0.0046346919949056
1991,"Sesame seed",2626.8,705.9,0.2687,0.0147891264968635
1991,"Sorghum",12360,8099,0.6553,0.0695879410313815
1991,"Soybean",3184.8,2492,0.7825,0.0179307180094453
1991,"Spices, nes",470,531.7,1.1313,0.00264614338873376
1991,"Sugarcane",3686,241045.504,65.3949,0.0207525202784524
1991,"Sunflower",2114,1194,0.5648,0.0119020151569855
1991,"Sweet potatoes",152.6,1273.5,8.3453,0.000859152087491004
1991,"Tea",421,720.3,1.7109,0.00237026886522748
1991,"Tobacco, unmanufactured",410.8,555.9,1.3532,0.00231284192359964
1991,"Tomatoes",289.077,4244.366,14.6825,0.00162753019656381
1991,"Vegetables, fresh nes",2310,23100,10,0.0130055132510106
1991,"Walnuts, with shell",25.8,18,0.6977,0.000145256381764534
1991,"Watermelons",16.194,205.9,12.7146,9.11737149726692e-05
1991,"Wheat",24167.104,55134.496,2.2814,0.136063026541364
1992,"Anise, badian, fennel, coriander",332.896,154.2,0.4632,0.0019059583797469
1992,"Apples",194.561,1147.743,5.8991,0.00111393699029708
1992,"Apricots",2.2,6.5,2.9545,1.25958510629241e-05
1992,"Areca nuts",221.8,243.2,1.0965,0.00126989080261662
1992,"Bananas",425,8523,20.0541,0.00243328940988306
1992,"Barley",953.9,1698.7,1.7808,0.00546144651314695
1992,"Bastfibres, other",263.8,231.4,0.8772,0.00151035705018153
1992,"Beans, dry",8745,3870.4,0.4426,0.0500685079751232
1992,"Beans, green",143.61,380,2.6461,0.000822222805066603
1992,"Berries nes",0.232,0.881,3.7939,1.32828974845381e-06
1992,"Cabbages and other brassicas",215.865,4357.05,20.1841,0.00123591063168096
1992,"Carrots and turnips",20.5,293,14.2927,0.000117370430359065
1992,"Cashew nuts, with shell",533.549,305.31,0.5722,0.00305477442671458
1992,"Cassava",250.9,5832.5,23.2463,0.00143649955985802
1992,"Castor",659.7,623,0.9444,0.00377703770282319
1992,"Cauliflowers and broccoli",222.436,4220.053,18.972,0.00127353214865117
1992,"Cherries",1.446,3.8,2.6272,8.27890938044919e-06
1992,"Chickpea",5579.9,4121,0.7385,0.0319470860663682
1992,"Chillies and peppers, dry",962.1,862.1,0.8961,0.00550839468529057
1992,"Chillies and peppers, green",4.8,43,8.9583,2.74818568645616e-05
1992,"Cocoa, beans",20,6,0.3,0.000114507736935673
1992,"Coconuts",1537.7,8351,5.4308,0.00880392735429925
1992,"Coffee, green",223.5,180,0.8054,0.00127962396025615
1992,"Coir",NA,417.6,NA,NA
1992,"Cotton",7542,6058,0.8032,0.0431808675984425
1992,"Cucumbers and gherkins",16.5,109,6.6061,9.44688829719306e-05
1992,"Dry peas",578.6,552.2,0.9544,0.00331270882954903
1992,"Eggplants (aubergines)",194,2753,14.1907,0.00111072504827603
1992,"Figs",2.4,5.5,2.2917,1.37409284322808e-05
1992,"Fruit, citrus nes",8,80,10,4.58030947742694e-05
1992,"Fruit, fresh nes",535,4350,8.1308,0.00306308196302926
1992,"Fruit, stone nes",0.389,0.891,2.2929,2.22717548339885e-06
1992,"Fruit, tropical fresh nes",360,2825,7.8472,0.00206113926484212
1992,"Garlic",85.5,355.8,4.1614,0.000489520575400004
1992,"Ginger",59.9,201.6,3.3656,0.000342950672122342
1992,"Grapefruit (inc. pomelos)",5.8,75,12.931,3.32072437113453e-05
1992,"Grapes",34.01,653.163,19.205,0.000194720406659113
1992,"Groundnut",8166,8565,1.0489,0.0467535089908355
1992,"Hemp tow waste",NA,NA,NA,NA
1992,"Jute",726.5,1349.1,1.857,0.00415949354418834
1992,"Lemons and limes",74,700,9.4595,0.000423678626661992
1992,"Lentils",1189.1,801.7,0.6742,0.00680805749951046
1992,"Lettuce and chicory",112,732,6.5357,0.000641243326839771
1992,"Linseed",886.2,292,0.3295,0.00507383782361969
1992,"Maize",5962.5,9992.1,1.6758,0.0341376190739476
1992,"Mangoes, mangosteens, guavas",1136.668,9223.256,8.1143,0.0065078640163599
1992,"Melons, other (inc.cantaloupes)",31,620,20,0.000177486992250294
1992,"Millet",14505.2,12280.9,0.8467,0.0830478812899665
1992,"Mushrooms and truffles",NA,10,NA,NA
1992,"Nutmeg, mace and cardamoms",96.68,9.21,0.0953,0.000553530400347045
1992,"Okra",375,2400,6.4,0.00214702006754388
1992,"Onions",323.5,3490,10.7883,0.00185216264493452
1992,"Oranges",112,1330,11.875,0.000641243326839771
1992,"Other oilseeds",585,162,0.2769,0.00334935130536845
1992,"Other pulses",2822.4,535.1,0.1896,0.0161593318363622
1992,"Papayas",47.412,803.617,16.9497,0.000271452041179707
1992,"Peaches and nectarines",17,80,4.7059,9.73315763953224e-05
1992,"Pears",20,120,6,0.000114507736935673
1992,"Peas, green",146.117,2100,14.3721,0.00083657634989149
1992,"Pepper (piper spp.)",184.2,52.01,0.2824,0.00105461625717755
1992,"Pigeonpea",3627,2133,0.5881,0.0207659780932844
1992,"Pineapples",57.059,859,15.0546,0.00032668484809063
1992,"Plums and sloes",13.5,54,4,7.72927224315796e-05
1992,"Poppy seed",NA,NA,NA,NA
1992,"Potato",1135.1,18195,16.0294,0.00649888660978415
1992,"Pumpkins, squash and gourds",310,2950,9.5161,0.00177486992250294
1992,"Rape and mustard",6553.4,5862.5,0.8946,0.0375207501617121
1992,"Rice",41775,109001.2,2.6092,0.239178035524388
1992,"Rubber, natural",323,366.7,1.1353,0.00184929995151113
1992,"Safflower",501.1,202.8,0.4047,0.0028689913489233
1992,"Sesame seed",2129,760,0.357,0.0121893485968024
1992,"Sorghum",13041,12806,0.982,0.0746647698689059
1992,"Soybean",3789,3390,0.8947,0.0216934907624633
1992,"Spices, nes",504.8,591.9,1.1725,0.0028901752802564
1992,"Sugarcane",3840,254000,66.1458,0.0219854854916493
1992,"Sunflower",2085,1182,0.5669,0.011937431575544
1992,"Sweet potatoes",136.5,1130.7,8.2835,0.000781515304585971
1992,"Tea",444,754.2,1.6986,0.00254207175997195
1992,"Tobacco, unmanufactured",427,584.4,1.3686,0.00244474018357663
1992,"Tomatoes",308.653,4849.568,15.712,0.00176715782642032
1992,"Vegetables, fresh nes",1900,20600,10.8421,0.010878235008889
1992,"Walnuts, with shell",26.4,23.5,0.8902,0.000151150212755089
1992,"Watermelons",16.3,208,12.7607,9.33238056025739e-05
1992,"Wheat",23261.904,55689.504,2.394,0.133183399192744
1993,"Anise, badian, fennel, coriander",436.351,179.637,0.4117,0.00246850837429435
1993,"Apples",191.256,1168.252,6.1083,0.0010819662098495
1993,"Apricots",2.3,6.8,2.9565,1.30114730134158e-05
1993,"Areca nuts",226.6,256.3,1.1311,0.00128191294993044
1993,"Bananas",433,9945,22.9677,0.00244955122383002
1993,"Barley",915.6,1512.4,1.6518,0.00517969769177544
1993,"Bastfibres, other",254.2,230.1,0.9052,0.00143805062609143
1993,"Beans, dry",8542,3274.7,0.3834,0.0483234793393903
1993,"Beans, green",144,385,2.6736,0.000814631353883424
1993,"Berries nes",0.235,0.938,3.9891,1.32943311224031e-06
1993,"Cabbages and other brassicas",230,3590,15.6087,0.00130114730134158
1993,"Carrots and turnips",20.6,295,14.3204,0.000116537540902768
1993,"Cashew nuts, with shell",560,350,0.625,0.00316801082065776
1993,"Cassava",234.9,5412.8,23.043,0.00132886739602234
1993,"Castor",685,634.8,0.9267,0.00387515609312601
1993,"Cauliflowers and broccoli",190,2870,15.1053,0.00107486081415174
1993,"Cherries",1.5,4,2.6667,8.485743269619e-06
1993,"Chickpea",6453.7,4416.7,0.6844,0.0365096275594267
1993,"Chillies and peppers, dry",930,800.1,0.8603,0.00526116082716378
1993,"Chillies and peppers, green",4.83,43.5,9.0062,2.73240933281732e-05
1993,"Cocoa, beans",20,6,0.3,0.00011314324359492
1993,"Coconuts",1635.1,8894,5.4394,0.00925002588010268
1993,"Coffee, green",223.5,162,0.7248,0.00126437574717323
1993,"Coir",NA,444.7,NA,NA
1993,"Cotton",7321,5706,0.7794,0.0414160843179205
1993,"Cucumbers and gherkins",16.7,111,6.6467,9.44746084017582e-05
1993,"Dry peas",608.5,549.5,0.903,0.00344238318637544
1993,"Eggplants (aubergines)",252,5011,19.8849,0.00142560486929599
1993,"Figs",2.6,6,2.3077,1.47086216673396e-05
1993,"Fruit, citrus nes",7.1,90,12.6761,4.01658514761966e-05
1993,"Fruit, fresh nes",484.843,4240,8.7451,0.00274283548271459
1993,"Fruit, stone nes",0.398,0.948,2.3837,2.25155054753891e-06
1993,"Fruit, tropical fresh nes",370,2950,7.973,0.00209315000650602
1993,"Garlic",76.2,306,4.0157,0.000431075758096645
1993,"Ginger",60.58,186.2,3.0736,0.000342710884849013
1993,"Grapefruit (inc. pomelos)",6.036,85,14.0832,3.41466309169468e-05
1993,"Grapes",35,700,20,0.00019800067629111
1993,"Groundnut",8322,7830,0.9409,0.0470789036598462
1993,"Hemp tow waste",NA,NA,NA,NA
1993,"Jute",694.7,1324.8,1.907,0.00393003056626955
1993,"Lemons and limes",80,930,11.625,0.00045257297437968
1993,"Lentils",1203.9,790.8,0.6569,0.00681065754819621
1993,"Lettuce and chicory",113,735,6.5044,0.000639259326311298
1993,"Linseed",895,278,0.3106,0.00506316015087267
1993,"Maize",5995,9601,1.6015,0.0339146872675773
1993,"Mangoes, mangosteens, guavas",1220,10110,8.2869,0.00690173785929012
1993,"Melons, other (inc.cantaloupes)",31.183,625,20.0428,0.000176407288251019
1993,"Millet",13318,8488.4,0.6374,0.0753420859098572
1993,"Mushrooms and truffles",NA,12,NA,NA
1993,"Nutmeg, mace and cardamoms",101.11,10.87,0.1075,0.000571995667994118
1993,"Okra",376,2405,6.3963,0.0021270929795845
1993,"Onions",367.5,4010,10.9116,0.00207900710105665
1993,"Oranges",127,1895,14.9213,0.000718459596827742
1993,"Other oilseeds",599,196,0.3272,0.00338864014566785
1993,"Other pulses",2114.4,1003.5,0.4746,0.0119615037128549
1993,"Papayas",55.945,1266.72,22.6422,0.00031648993814589
1993,"Peaches and nectarines",17.5,83,4.7429,9.9000338145555e-05
1993,"Pears",22,130,5.9091,0.000124457567954412
1993,"Peas, green",148,2150,14.527,0.000837260002602408
1993,"Pepper (piper spp.)",189.37,50.76,0.268,0.0010712968019785
1993,"Pigeonpea",3576,2331,0.6518,0.0202300119547717
1993,"Pineapples",59.436,1000,16.8248,0.000336239091315383
1993,"Plums and sloes",13.8,55,3.9855,7.80688380804948e-05
1993,"Poppy seed",NA,NA,NA,NA
1993,"Potato",1240,18479,14.9024,0.00701488110288504
1993,"Pumpkins, squash and gourds",315,3100,9.8413,0.00178200608661999
1993,"Rape and mustard",6193,4800,0.7751,0.035034805379167
1993,"Rice",42539,120400,2.8303,0.240650021964215
1993,"Rubber, natural",331,367,1.1088,0.00187252068149593
1993,"Safflower",734.1,348.3,0.4745,0.00415292275615154
1993,"Sesame seed",2217,564,0.2544,0.0125419285524969
1993,"Sorghum",12710,11415,0.8981,0.0719025313045716
1993,"Soybean",4370.5,4745.2,1.0857,0.0247246273065799
1993,"Spices, nes",613.2,911.1,1.4858,0.00346897184862025
1993,"Sugarcane",3570,228030,63.8739,0.0201960689816932
1993,"Sunflower",2668,1350,0.506,0.0150933086955623
1993,"Sweet potatoes",141.4,1215.5,8.5962,0.000799922732216084
1993,"Tea",448,703.9,1.5712,0.00253440865652621
1993,"Tobacco, unmanufactured",418.5,596.5,1.4253,0.0023675223722237
1993,"Tomatoes",310,5000,16.129,0.00175372027572126
1993,"Vegetables, fresh nes",2100,22100,10.5238,0.0118800405774666
1993,"Walnuts, with shell",27.5,22,0.8,0.000155571959943015
1993,"Watermelons",16.5,210,12.7273,9.3343175965809e-05
1993,"Wheat",24588.9,57210.1,2.3267,0.139103395121556
1994,"Anise, badian, fennel, coriander",303.196,108.812,0.3589,0.00172924440039807
1994,"Apples",200,1300,6.5,0.00114067758176102
1994,"Apricots",2.4,7,2.9167,1.36881309811322e-05
1994,"Areca nuts",235.5,271.1,1.1512,0.0013431478525236
1994,"Bananas",441,10686,24.2313,0.00251519406778304
1994,"Barley",794.1,1312.7,1.6531,0.00452906033838212
1994,"Bastfibres, other",252.8,235.6,0.932,0.00144181646334593
1994,"Beans, dry",8361,3057.4,0.3657,0.0476860263055193
1994,"Beans, green",145,388,2.6759,0.000826991246776737
1994,"Berries nes",0.238,0.999,4.1921,1.35740632229561e-06
1994,"Cabbages and other brassicas",220,3910,17.7727,0.00125474533993712
1994,"Carrots and turnips",20.927,300.345,14.352,0.000119354798767564
1994,"Cashew nuts, with shell",565,350,0.6195,0.00322241416847487
1994,"Cassava",245.8,6028.9,24.5277,0.00140189274798429
1994,"Castor",779,845,1.0847,0.00444293918095916
1994,"Cauliflowers and broccoli",230,3780,16.4348,0.00131177921902517
1994,"Cherries",1.6,4.2,2.625,9.12542065408814e-06
1994,"Chickpea",6358.9,4980.8,0.7833,0.0362672733733007
1994,"Chillies and peppers, dry",829.1,794.7,0.9585,0.0047286789151903
1994,"Chillies and peppers, green",4.9,44,8.9796,2.79466007531449e-05
1994,"Cocoa, beans",11.883,6.742,0.5674,6.77733585203308e-05
1994,"Coconuts",1713.8,9881.9,5.7661,0.00977446619811016
1994,"Coffee, green",226.5,208,0.9183,0.00129181736134435
1994,"Coir",NA,494.1,NA,NA
1994,"Cotton",7871,6316,0.8024,0.0448913662302048
1994,"Cucumbers and gherkins",16.9,113,6.6864,9.63872556588059e-05
1994,"Dry peas",691,640.3,0.9266,0.00394104104498431
1994,"Eggplants (aubergines)",280,4420,15.7857,0.00159694861446542
1994,"Figs",2.974,6.833,2.2979,1.69618756407863e-05
1994,"Fruit, citrus nes",7.5,95,12.6667,4.27754093160381e-05
1994,"Fruit, fresh nes",488.981,4320,8.8347,0.00278884832303542
1994,"Fruit, stone nes",0.407,1.008,2.4773,2.32127887888367e-06
1994,"Fruit, tropical fresh nes",400,3347,8.3675,0.00228135516352203
1994,"Garlic",98.9,403.2,4.0768,0.000564065064180823
1994,"Ginger",87.5,171.2,1.9566,0.000499046442020445
1994,"Grapefruit (inc. pomelos)",6,90,15,3.42203274528305e-05
1994,"Grapes",40,700,17.5,0.000228135516352203
1994,"Groundnut",7849,8062,1.0271,0.0447658916962111
1994,"Hemp tow waste",NA,NA,NA,NA
1994,"Jute",738.7,1439.5,1.9487,0.00421309264823432
1994,"Lemons and limes",91.4,923.7,10.1061,0.000521289654864785
1994,"Lentils",1183.4,748,0.6321,0.00674938925127994
1994,"Lettuce and chicory",115,755,6.5652,0.000655889609512585
1994,"Linseed",953,330,0.3463,0.00543532867709125
1994,"Maize",6135.8,8884.4,1.448,0.0349948475308462
1994,"Mangoes, mangosteens, guavas",1230,10990,8.935,0.00701516712783026
1994,"Melons, other (inc.cantaloupes)",30.571,630,20.6079,0.00017435827176008
1994,"Millet",13779,10299.3,0.7475,0.0785869819954253
1994,"Mushrooms and truffles",NA,16,NA,NA
1994,"Nutmeg, mace and cardamoms",100.4,10.7,0.1066,0.000572620146044031
1994,"Okra",300,3030,10.1,0.00171101637264153
1994,"Onions",378.6,4040,10.6709,0.00215930266227361
1994,"Oranges",190.6,1883.2,9.8804,0.00108706573541825
1994,"Other oilseeds",592,190,0.3209,0.00337640564201261
1994,"Other pulses",2005.4,1186.5,0.5917,0.0114375741123177
1994,"Papayas",61.45,1373.46,22.3509,0.000350473186996073
1994,"Peaches and nectarines",18,85,4.7222,0.000102660982358492
1994,"Pears",21.556,136.335,6.3246,0.000122942229762202
1994,"Peas, green",180,2400,13.3333,0.00102660982358492
1994,"Pepper (piper spp.)",191,51.3,0.2686,0.00108934709058177
1994,"Pigeonpea",3532,2692,0.7622,0.0201443660938996
1994,"Pineapples",70,1010,14.4286,0.000399237153616356
1994,"Plums and sloes",14,56,4,7.98474307232712e-05
1994,"Poppy seed",NA,NA,NA,NA
1994,"Potato",1047.1,17392.4,16.6101,0.0059720174793098
1994,"Pumpkins, squash and gourds",320,3077.046,9.6158,0.00182508413081763
1994,"Rape and mustard",6289.4,5327.9,0.8471,0.0358708879136387
1994,"Rice",42814,122640,2.8645,0.244184849927581
1994,"Rubber, natural",339,394,1.1622,0.00193344850108492
